HighRetention,TreeSeg,kSeg,CommuteTime,HouseholdSize,TownSize,CardItemsMonthly,DebtToIncomeRatio,HHIncome,CarsOwned,TVWatchingHours,Region,TotalDebt,CardSpendMonth,CarValue,TechOwnership,NumAddOns
1,2,2,23,2,1,15,9.5,56000,3,25,2,5.32,2627.3,31600,0,3
1,8,6,19,7,1,8,8.1,142000,4,19,3,11.502,3154.7,72800,2,1
0,3,3,34,2,3,5,11.9,30000,4,13,5,3.57,1517.7,19400,2,2
0,2,3,32,4,5,10,5.4,19000,0,22,3,1.026,1607.2,25907.1507883633,0,1
0,2,3,25,1,4,12,6.8,35000,2,21,3,2.38,3220.2,19800,0,1
0,1,5,26,1,2,7,13.8,15000,2,19,1,2.07,2491.6,7500,2,0
0,1,3,29,1,5,9,22,31000,1,20,4,6.82,1426.6,14200,0,0
0,1,5,24,1,2,5,5.9,27000,1,26,4,1.593,3421.9,12100,2,0
1,3,7,27,2,1,13,3.4,27000,2,24,1,0.918,2553.8,11400,3,4
1,2,8,30,1,2,12,24.4,193000,3,20,4,47.092,3937.9,86000,1,2
0,1,4,28,5,4,7,0.9,39000,0,24,4,0.351,1626.8,25907.1507883633,1,0
0,2,2,15,2,1,16,6.9,46000,3,19,1,3.174,3917.5,27000,0,1
0,5,1,19,3,4,13,29.2,79000,3,17,1,23.068,9741.5,40100,2,2
0,5,4,24,4,4,12,8.9,32000,3,21,4,2.848,3829.5,17600,3,1
0,2,2,26,1,1,12,15.9,46000,1,22,3,7.314,2193,19900,0,1
0,4,6,27,2,1,6,10.1,202000,2,23,2,20.402,1425.8,81200,4,4
0,2,2,18,4,1,12,1.6,20000,2,20,3,0.32,4393.3,11100,1,1
0,1,2,26,2,4,12,8.7,94000,2,14,1,8.178,3236.7,47100,2,0
0,4,6,22,2,1,7,13.3,142000,1,22,3,18.886,1936.5,70400,2,1
0,3,7,21,1,2,13,10,21000,1,22,5,2.1,7277.4,3100,3,4
0,3,7,30,1,5,9,8.4,67000,0,19,5,5.628,4176.9,25907.1507883633,2,4
0,1,5,29,1,3,8,5.7,9000,2,0,2,0.513,1914.2,2500,0,0
0,2,5,20,2,2,8,11.8,12000,2,17,5,1.416,1039.2,5200,0,1
1,2,2,25,1,1,12,14.8,21000,3,29,1,3.108,2363.6,8800,0,1
0,3,7,31,2,5,9,7,76000,4,28,5,5.32,2850.8,40500,4,4
0,5,4,27,6,2,7,8.7,46000,2,26,5,4.002,2477.8,22300,4,4
0,5,4,22,6,4,13,12.3,22000,2,29,4,2.706,2953.5,6400,3,4
0,3,3,31,1,4,12,6,34000,3,13,5,2.04,4656.3,14400,4,2
0,3,7,32,2,1,4,0.1,57000,3,26,3,0.057,1242,20500,2,3
0,2,4,34,4,3,16,15.4,36000,4,16,3,5.544,3497.3,21400,0,1
0,1,2,28,2,2,18,5.4,14000,2,22,2,0.756,6149.4,7400,0,0
0,3,3,43,2,5,9,3.3,46000,1,26,5,1.518,2580.4,16600,4,4
1,2,6,22,1,2,9,3.5,123000,2,15,3,4.305,8921.1,66000,0,2
0,1,2,26,1,1,9,8.3,36000,1,21,1,2.988,6820.3,20600,0,0
0,3,7,17,1,3,11,5.8,27000,1,10,2,1.566,2393.4,11800,4,3
1,2,6,24,1,3,13,11.3,157000,4,12,4,17.741,7682.9,54300,1,1
0,7,4,27,5,1,9,13,16000,2,16,3,2.08,1971,9800,2,3
0,1,1,28,2,2,11,18.3,68000,2,28,5,12.444,1702.2,37600,0,0
0,1,1,29,1,5,11,26.4,29000,0,17,5,7.656,1984.9,25907.1507883633,3,0
0,5,7,27,3,2,8,6,61000,1,24,2,3.66,2082.2,28700,2,3
1,4,6,33,1,5,6,0.4,129000,6,14,5,0.516,2395,83100,3,3
0,2,2,19,2,1,13,6.6,72000,4,23,3,4.752,3604.2,39300,0,1
0,3,7,23,1,2,10,18,21000,2,16,2,3.78,2223.9,12900,4,4
0,2,1,27,2,2,10,20.9,26000,2,13,3,5.434,2549,9700,0,1
0,3,7,15,1,1,13,11,76000,3,14,2,8.36,9511,37100,4,3
0,5,7,21,4,1,6,3,46000,1,28,1,1.38,2862.7,28500,4,3
0,1,2,27,2,4,14,10.5,48000,3,19,2,5.04,4763.2,18800,0,0
1,1,5,27,3,3,6,6.7,35000,3,22,1,2.345,1253,24300,1,0
1,3,3,31,1,3,13,8.1,47000,3,27,5,3.807,4043.4,21000,2,1
0,1,1,32,3,3,11,18.7,22000,2,12,1,4.114,3615,11500,2,0
0,2,3,20,3,5,4,7.3,28000,3,22,5,2.044,1328.3,18900,1,1
0,1,2,25,1,1,11,12.3,65000,1,26,1,7.995,5518.2,37300,3,0
0,1,4,27,5,4,9,15.6,30000,0,18,1,4.68,1903.7,25907.1507883633,0,0
1,3,5,25,1,2,10,7.2,11000,2,23,1,0.792,2100.3,4900,3,1
0,1,5,19,2,1,8,10.5,11000,2,25,2,1.155,1557.1,5500,0,0
0,3,2,25,1,3,10,11.9,42000,2,26,4,4.998,15393.9,23300,3,1
0,3,5,26,1,1,14,17.4,9000,2,0,1,1.566,4924.2,4100,2,1
0,1,3,32,3,3,12,7.4,26000,3,23,5,1.924,8838.3,13000,3,0
0,5,4,30,5,4,5,13.6,24000,4,20,5,3.264,3040.9,8600,3,4
1,3,5,13,2,1,11,8.5,31000,1,16,1,2.635,2458.5,14300,2,3
1,3,7,23,1,3,12,15.3,77000,3,18,3,11.781,2802.3,37500,4,4
1,3,5,18,1,1,9,10.9,42000,1,22,1,4.578,2506.5,23900,2,1
0,3,3,40,2,5,13,12.5,27000,3,18,2,3.375,3255,12500,2,2
1,2,6,24,1,3,9,9.7,191000,3,18,1,18.527,2816,79200,1,2
0,1,5,23,1,1,9,2,10000,1,19,1,0.2,1542.6,4800,1,0
1,4,6,21,1,3,10,7,116000,2,15,1,8.12,5132.9,74900,3,2
0,3,5,26,2,1,9,5,15000,2,21,1,0.75,886.7,6200,2,2
0,8,4,30,6,5,11,4.2,97000,2,25,4,4.074,3046.2,36500,3,3
0,2,4,36,5,3,7,6.1,66000,2,26,3,4.026,4053.6,30000,1,1
0,5,4,20,5,1,12,6.3,46000,3,29,1,2.898,3121.8,22000,2,1
0,3,7,27,2,4,6,4.4,70000,0,0,3,3.08,1981.3,25907.1507883633,4,3
0,2,2,18,2,1,17,4.2,31000,1,18,3,1.302,3577.6,13700,1,1
0,5,1,25,3,3,11,15.6,66000,2,21,2,10.296,3636.7,36000,3,1
0,6,7,16,4,2,16,5.9,17000,5,20,4,1.003,3978.5,10500,3,3
0,3,7,31,1,4,14,18.8,76000,2,15,1,14.288,5148.7,50000,4,4
0,3,6,21,1,3,16,3.9,97000,6,24,2,3.783,9768,52200,4,3
0,5,7,35,3,5,14,20.3,35000,3,18,2,7.105,4454,23200,3,4
0,3,7,25,1,2,7,8.3,66000,1,26,3,5.478,1313.8,28900,4,4
0,1,6,24,4,2,14,10.8,157000,4,25,1,16.956,8237.9,58600,1,0
0,1,2,26,1,2,14,9.3,14000,3,22,2,1.302,3031.9,6300,3,0
0,5,5,28,3,1,8,7.3,21000,1,13,2,1.533,2585.7,10800,3,1
1,3,3,21,1,4,6,7,38000,2,21,4,2.66,1327,26100,2,2
1,3,3,38,2,5,10,18.4,10000,2,26,5,1.84,935.4,5600,2,1
0,5,5,27,3,3,8,16,24000,1,15,1,3.84,1607.6,13900,3,1
0,3,5,19,1,3,9,4.8,19000,3,17,2,0.912,1194.1,11000,2,1
0,3,5,26,1,2,13,15.1,9000,2,0,1,1.359,1874.9,5800,2,2
1,2,2,23,3,2,18,14.1,49000,1,14,2,6.909,6064.9,28200,0,1
0,2,2,25,1,4,15,7.8,31000,4,15,2,2.418,2887.9,15100,1,2
0,2,7,26,1,3,8,4.1,44000,0,22,2,1.804,3214.9,25907.1507883633,1,3
0,1,5,26,1,1,3,3.1,9000,0,23,1,0.279,593.4,25907.1507883633,1,0
1,2,5,24,1,1,7,13.4,9000,1,0,1,1.206,1107.2,5300,1,1
0,2,3,27,2,5,4,8,39000,1,25,4,3.12,1235.2,11900,1,3
0,2,1,16,5,2,6,19.8,115000,4,16,5,22.77,1851.5,50800,1,3
0,2,4,23,4,2,11,5.2,36000,3,19,4,1.872,4826.3,14800,1,1
0,2,2,23,1,3,12,5.3,62000,2,16,3,3.286,3985.3,29700,1,2
1,3,7,24,2,2,12,4.7,11000,2,15,4,0.517,2791.9,7200,3,3
1,2,3,29,2,4,8,3.6,11000,0,18,5,0.396,3088.3,25907.1507883633,0,1
0,1,5,26,2,3,6,3.5,29000,4,21,3,1.015,1953.6,15400,0,0
0,1,4,33,5,4,10,15.1,17000,2,23,1,2.567,1805.1,6500,1,0
0,1,3,35,2,5,17,16.6,18000,2,21,5,2.988,4357.6,8500,0,0
0,2,4,24,5,4,5,6.3,27000,5,22,3,1.701,689.8,11300,1,1
1,2,6,20,2,2,16,5.4,274000,1,24,3,14.796,9966,87400,1,4
0,2,3,30,2,4,12,5,40000,0,21,4,2,4194.2,25907.1507883633,1,1
0,3,7,22,1,4,9,2.6,16000,6,21,5,0.416,1769.4,6100,4,4
0,8,6,35,4,5,9,1.8,235000,2,17,5,4.23,2312.8,83300,4,4
0,1,4,27,5,3,9,10.7,23000,2,20,5,2.461,1413.6,9600,2,0
0,1,3,27,1,5,11,2.5,16000,4,16,4,0.4,1671.6,9300,2,0
0,5,4,23,5,2,14,5,38000,3,18,2,1.9,3077.4,17300,3,3
1,3,7,17,1,2,11,7.5,90000,2,18,5,6.75,1852.5,52900,2,4
0,1,3,30,2,3,13,8.5,75000,2,20,5,6.375,6440.6,34300,3,0
0,3,3,27,1,5,5,12.6,35000,3,18,5,4.41,1208.1,18200,3,2
0,2,5,26,2,1,3,2.4,25000,2,13,2,0.6,443.7,16500,0,1
1,2,5,34,1,2,6,2.6,27000,4,22,3,0.702,1241.9,9800,1,1
1,5,2,25,3,1,16,9,25000,2,26,1,2.25,2654.2,11500,3,1
1,2,6,29,1,2,8,6.1,125000,3,29,1,7.625,2721.1,46200,1,2
0,2,1,27,2,5,9,19.8,36000,2,18,1,7.128,1476.7,18900,1,1
0,2,2,16,2,1,10,5.9,76000,0,20,3,4.484,5270.1,25907.1507883633,0,1
0,2,5,28,1,1,11,4.9,45000,2,16,2,2.205,1941.3,21200,0,1
0,3,7,22,1,4,9,2.9,84000,2,20,4,2.436,4095.4,33600,3,3
0,5,4,25,5,3,11,12.8,25000,3,28,1,3.2,4739.4,15100,2,3
0,1,4,25,5,4,9,7.7,31000,4,17,4,2.387,2642.7,17300,1,0
0,8,7,24,4,1,13,17.4,84000,2,25,5,14.616,2838.2,39900,4,4
0,3,1,26,2,2,12,22.4,59000,1,17,3,13.216,7030.6,41000,3,2
1,4,8,25,1,3,11,21.5,152000,1,19,3,32.68,9638.1,63200,4,3
1,4,6,28,1,1,10,4,142000,5,25,2,5.68,2671.4,60300,4,4
1,1,5,26,2,3,6,6.4,80000,3,18,3,5.12,1271.1,44400,0,0
0,2,3,32,1,5,9,6.1,26000,2,17,1,1.586,2395.8,15600,1,1
0,8,6,17,3,1,10,5.4,151000,1,16,1,8.154,11422.1,71700,3,3
0,5,4,24,6,1,10,15.5,47000,2,20,3,7.285,10496.2,20300,3,4
0,3,7,22,1,3,9,8.3,31000,2,22,2,2.573,2748.5,13500,4,4
0,2,2,19,1,2,15,4.9,31000,3,20,2,1.519,2554.3,13500,1,2
0,2,3,32,1,4,11,12.2,75000,4,10,5,9.15,6014.4,29400,0,1
0,5,4,23,5,2,6,6.2,23000,4,21,4,1.426,1867.9,9700,3,2
1,2,3,30,4,5,12,3.2,56000,3,20,5,1.792,3888.5,29500,1,1
0,3,7,15,1,1,8,10.2,74000,4,20,2,7.548,3632.1,37900,2,4
0,3,5,18,1,1,10,6.9,18000,2,20,1,1.242,3692.1,13500,3,1
0,8,6,23,3,1,13,11.8,203000,3,21,3,23.954,11108.2,90700,2,2
0,3,3,41,2,5,6,5.8,18000,1,25,5,1.044,627.4,5900,4,3
1,4,6,28,1,1,10,6.1,159000,2,18,2,9.699,3046.3,78600,4,1
0,2,3,32,1,4,12,16,41000,4,20,4,6.56,2176.4,15800,0,1
1,1,2,22,3,2,14,6.6,40000,0,21,2,2.64,3929.5,25907.1507883633,1,0
0,2,2,28,2,3,16,0.5,52000,0,24,4,0.26,5719.4,25907.1507883633,0,1
0,1,3,32,4,5,13,11.2,32000,2,15,3,3.584,7410.4,13200,0,0
0,3,2,19,2,1,13,19.3,51000,2,18,1,9.843,14036.7,22200,2,1
1,4,6,18,2,2,9,7.2,128000,6,13,3,9.216,4911.8,78300,2,3
0,5,7,26,3,1,6,9.5,53000,2,11,2,5.035,2300.5,33700,4,4
0,5,3,30,3,4,14,7.7,52000,1,30,2,4.004,2173.2,31200,2,2
1,1,6,33,2,3,11,15,108000,2,24,5,16.2,5675.3,66700,2,0
0,1,4,37,5,2,9,7.4,28000,4,17,4,2.072,2691.2,12300,0,0
0,5,5,22,4,2,7,17.3,25000,1,17,1,4.325,1357.8,13500,2,1
0,2,5,25,1,2,9,1.5,43000,1,24,3,0.645,2789.4,19700,0,1
0,3,5,27,1,1,6,5.9,27000,3,18,2,1.593,1055.4,15100,3,2
0,1,2,22,1,1,10,15.5,15000,2,16,4,2.325,6901.1,7500,3,0
0,3,3,24,2,3,8,3.1,40000,5,26,5,1.24,2932.8,16100,2,1
0,2,5,18,1,1,7,8,79000,3,15,4,6.32,3010.6,36600,0,2
1,2,3,25,1,4,9,20.1,20000,3,16,5,4.02,2434.4,12500,0,1
0,4,6,25,2,1,10,15.8,141000,3,18,1,22.278,5788.9,87200,2,1
0,1,2,19,1,1,13,10.2,53000,0,24,4,5.406,2885.2,25907.1507883633,0,0
0,1,2,21,1,1,12,8.2,64000,2,22,1,5.248,7847.1,34800,0,0
1,2,6,26,2,1,10,14,110000,1,23,1,15.4,3999.6,79400,1,3
1,2,2,27,2,3,11,9.6,84000,1,21,2,8.064,3053.9,39000,0,1
0,3,7,23,2,2,13,5.4,64000,3,13,2,3.456,6551.3,41700,2,3
0,3,1,19,1,3,9,22.8,25000,2,16,1,5.7,4626,14500,2,1
0,5,7,25,3,1,11,11.5,61000,1,14,2,7.015,1813.4,39400,4,2
0,3,5,24,2,2,7,4.4,31000,1,20,4,1.364,1453,20700,2,1
0,1,2,26,1,1,12,6.7,61000,2,20,2,4.087,3067.4,30300,0,0
0,3,3,32,1,5,5,3.1,17000,3,15,5,0.527,931.3,11700,2,1
0,4,6,22,1,1,9,9.9,250000,2,16,2,24.75,10357.3,79700,2,3
1,1,2,19,2,1,10,12.4,55000,3,12,1,6.82,6657.3,36800,2,0
1,3,7,18,2,2,15,10.4,71000,3,23,3,7.384,8225.3,31500,3,4
0,3,7,21,1,1,8,11.9,77000,2,19,3,9.163,2810.4,33500,2,4
0,1,5,23,1,3,7,10.2,24000,0,21,2,2.448,1502.9,25907.1507883633,0,0
0,1,3,29,2,4,17,18.8,33000,2,18,5,6.204,6914.8,17600,0,0
0,1,2,31,1,2,11,0.8,31000,2,22,2,0.248,3089,14000,2,0
1,3,5,22,2,1,2,13,9000,1,21,3,1.17,211,5200,2,3
0,3,3,21,1,5,18,11.5,17000,4,27,4,1.955,2843.8,9400,2,1
1,2,5,25,2,1,9,4.8,41000,3,15,5,1.968,3621,18800,1,1
1,2,3,29,2,4,17,2.1,15000,2,22,4,0.315,3049.6,8200,0,2
0,3,7,24,1,1,11,8.1,28000,1,17,1,2.268,1894.1,13300,4,3
0,1,5,18,1,3,6,11.1,16000,1,22,4,1.776,1147.1,10500,1,0
1,2,3,28,1,2,11,6.4,96000,2,19,4,6.144,2363.5,40800,1,2
0,2,3,40,1,4,14,9,32000,3,20,5,2.88,2978.9,14300,0,3
1,3,3,32,2,5,12,3.6,15000,3,12,5,0.54,4143.9,9500,2,1
0,2,1,22,1,1,11,31.6,30000,2,11,1,9.48,2589.1,15400,0,2
0,5,7,23,3,2,4,17.9,22000,2,17,3,3.938,691.4,9700,3,4
0,1,5,17,1,1,7,11.3,30000,3,10,5,3.39,2216.2,15600,1,0
0,2,3,42,2,5,12,11.7,34000,1,22,4,3.978,2820,20000,1,1
0,1,3,11,2,5,9,12.7,25000,3,17,5,3.175,1223.2,11200,2,0
0,3,3,32,1,4,8,4.8,40000,2,10,4,1.92,2609.6,18500,2,1
0,3,7,30,2,2,8,3.9,45000,1,21,2,1.755,4036.5,20800,3,2
0,3,7,31,2,2,9,8.1,59000,2,19,1,4.779,2177.2,29700,3,2
0,1,2,24,1,3,10,14.9,33000,4,25,1,4.917,3238.3,19700,2,0
0,3,3,28,2,3,7,1.1,46000,0,19,5,0.506,1615.3,25907.1507883633,3,1
1,1,2,18,5,1,11,3.6,71000,2,29,3,2.556,6288.6,20200,1,0
0,2,3,41,1,5,12,16,49000,3,21,1,7.84,3240.6,30400,1,1
0,8,7,25,3,1,12,8.6,125000,2,16,1,10.75,4752.8,42600,4,4
0,1,3,31,2,3,10,14.1,43000,3,23,4,6.063,1515.2,22200,2,0
0,2,5,16,2,1,1,8.7,11000,4,14,2,0.957,133.6,5800,0,1
1,2,2,24,3,1,16,5.7,43000,0,30,3,2.451,3519.6,25907.1507883633,0,1
0,3,3,35,2,5,7,2.2,24000,3,17,3,0.528,1307.4,12600,3,1
0,1,3,21,1,5,7,2.9,31000,1,20,5,0.899,1296.3,19500,1,0
0,3,6,35,1,2,7,8,95000,4,22,3,7.6,3203.4,44100,2,2
0,3,5,27,1,1,7,13.3,25000,3,18,3,3.325,2326.9,10300,2,3
0,3,7,27,2,4,9,0.4,80000,3,6,1,0.32,1954.9,33500,3,3
0,2,2,24,1,4,14,0.5,29000,1,27,4,0.145,5113.8,12900,0,1
1,2,2,19,2,3,15,6.1,86000,4,22,3,5.246,2635.5,37100,0,1
0,1,3,24,1,4,10,16.3,17000,5,26,3,2.771,1526,8400,0,0
0,2,3,32,1,4,11,13.1,12000,2,19,2,1.572,2072.3,5200,0,1
0,3,3,35,1,5,16,3.2,20000,2,18,3,0.64,4843.5,10500,2,1
0,3,3,25,1,5,16,14.6,40000,0,22,5,5.84,5117.2,25907.1507883633,2,2
0,3,7,35,1,5,9,11.3,29000,3,16,4,3.277,3707.2,17200,3,4
0,1,4,29,4,5,11,3.2,33000,0,15,2,1.056,2188.2,25907.1507883633,0,0
0,2,5,23,1,2,7,3.9,41000,2,21,3,1.599,3085.4,26800,0,1
0,3,7,16,1,1,13,8.3,42000,5,21,3,3.486,4523.3,28700,4,4
0,3,1,31,1,4,10,24.7,21000,1,15,5,5.187,1997.9,11800,3,2
0,3,5,23,1,2,10,1.3,30000,2,14,3,0.39,1485,17400,3,1
1,2,2,26,1,1,12,7.3,56000,5,18,4,4.088,12165.2,33900,1,1
0,1,5,22,1,2,9,3.2,21000,2,17,4,0.672,2101.6,11800,3,0
0,1,3,32,1,3,7,7.6,37000,3,24,2,2.812,1149.4,24700,2,0
1,2,5,20,1,1,4,4.9,16000,0,20,4,0.784,392.3,25907.1507883633,0,1
0,2,2,25,3,3,12,1.5,31000,2,17,1,0.465,3234.3,13500,0,1
0,4,7,18,2,1,9,4.6,100000,4,10,1,4.6,2025.9,34900,4,4
0,3,7,24,1,3,7,4,67000,3,19,4,2.68,2823.8,16800,3,3
0,5,4,30,5,4,10,7.8,19000,3,20,4,1.482,1993.8,8200,3,1
0,2,2,21,5,3,16,17.7,58000,1,20,4,10.266,9908.2,28700,0,2
1,2,8,19,2,2,7,20.4,396000,1,19,3,80.784,2463.7,92200,1,2
0,1,5,18,1,1,8,6.7,11000,1,16,2,0.737,1802.6,6000,1,0
0,4,7,17,1,1,10,9.8,175000,0,21,1,17.15,5068.4,25907.1507883633,4,3
0,3,1,22,1,1,2,27.9,20000,1,24,2,5.58,602.8,8100,2,1
1,8,6,14,5,1,4,17.6,143000,5,11,2,25.168,2361.6,77400,3,3
0,3,2,22,2,3,14,4.6,51000,2,17,3,2.346,3794.2,18000,3,1
0,2,2,15,1,1,13,7.7,79000,0,14,1,6.083,12498.3,25907.1507883633,0,1
1,2,5,18,2,1,8,19.1,15000,1,17,2,2.865,1629.6,8500,1,1
0,1,5,16,4,1,7,12.3,30000,3,18,1,3.69,1723.7,15200,0,0
0,1,2,22,1,2,13,10.2,11000,5,15,1,1.122,5545,5400,3,0
0,1,1,25,2,4,10,23.1,48000,2,21,1,11.088,5268.8,28000,1,0
0,2,3,26,3,3,11,4.5,35000,0,18,4,1.575,2948.2,25907.1507883633,0,1
0,3,2,30,1,1,15,4.4,48000,2,17,2,2.112,7822.9,23700,2,2
1,2,6,20,2,3,9,2,169000,0,27,3,3.38,6709.4,25907.1507883633,1,3
0,4,8,21,1,1,9,19.8,273000,1,29,1,54.054,3778.5,83600,4,3
1,1,5,23,2,3,7,10,10000,1,15,5,1,1086,6300,0,0
1,3,5,22,2,1,1,5.4,11000,2,19,4,0.594,69.7,3300,2,2
0,3,3,34,1,4,7,16.1,27000,1,28,5,4.347,982.6,14200,4,1
0,1,4,28,6,2,11,13.4,24000,2,13,3,3.216,4091,16100,0,0
0,5,5,13,4,1,9,5.9,44000,1,21,1,2.596,2402.9,14800,3,2
1,3,2,26,1,1,12,4.6,42000,3,14,1,1.932,4184.3,26700,3,2
0,3,5,27,2,3,4,9.6,9000,0,0,4,0.864,548.8,25907.1507883633,2,3
0,2,3,34,1,4,10,1.9,34000,3,17,5,0.646,3349.8,16300,1,1
1,5,1,24,4,1,7,22.6,76000,1,23,3,17.176,2319.9,38100,2,3
0,1,4,29,5,1,6,5.4,33000,1,18,3,1.782,645.3,9200,3,0
0,3,7,29,1,2,10,12.8,10000,2,0,3,1.28,1677.3,4800,3,3
1,3,2,22,2,1,17,9.7,35000,3,16,2,3.395,6605.7,19400,3,3
1,3,3,31,2,5,10,20,35000,2,20,5,7,4581,22000,2,1
0,4,8,27,1,2,11,17.3,215000,1,26,2,37.195,6657.6,80900,4,2
1,2,5,21,2,3,8,13.8,9000,1,25,3,1.242,968,4700,0,1
1,5,1,27,4,2,6,27.1,59000,1,20,3,15.989,2782,26700,2,1
0,5,4,26,4,2,11,9.6,41000,2,21,3,3.936,2005.4,18000,3,2
0,2,3,33,1,5,13,2,18000,2,15,3,0.36,2177.1,7300,1,1
0,4,6,29,1,4,14,10.6,115000,2,24,3,12.19,3455.4,58200,3,4
0,8,6,21,4,1,10,2.9,217000,3,22,3,6.293,5447,85300,2,3
0,5,2,25,3,1,14,11.4,37000,3,26,4,4.218,10486.7,14100,3,1
1,2,4,25,6,4,12,5.7,32000,2,27,5,1.824,3182.9,20000,0,2
1,2,5,24,2,1,10,0.5,13000,4,22,1,0.065,2259.2,8500,0,1
0,1,5,18,1,2,9,9.7,72000,2,15,5,6.984,1435.4,30400,1,0
0,3,3,32,2,4,8,11,80000,1,20,5,8.8,8144.9,37800,3,1
0,3,2,27,2,3,11,11.9,45000,2,21,2,5.355,5777.7,23400,2,1
0,2,5,20,1,3,8,16.3,9000,1,0,1,1.467,827.1,5800,0,1
0,3,7,18,1,1,16,5.1,39000,1,21,5,1.989,2940,22000,4,4
1,1,2,18,1,1,13,4.8,40000,3,20,2,1.92,2468.9,17000,1,0
0,3,3,29,1,5,10,2.5,20000,3,18,4,0.5,2783.1,10600,2,1
0,2,1,21,5,1,6,23.1,27000,4,22,2,6.237,1298.9,10900,0,1
0,3,3,35,1,5,6,8.2,42000,2,21,4,3.444,2730.4,11600,2,1
1,2,5,25,2,1,9,10.5,62000,3,13,3,6.51,2587.5,24800,0,1
0,3,7,31,1,2,5,10.4,88000,2,22,1,9.152,900.6,35300,3,4
0,3,7,23,1,2,8,14.1,43000,5,10,4,6.063,1490.2,17600,4,4
1,4,7,25,1,1,6,13.1,135000,0,21,1,17.685,4852.1,25907.1507883633,4,3
0,1,5,26,2,1,4,4.8,47000,3,22,4,2.256,1582.9,27100,0,0
0,3,2,22,1,1,13,6.4,70000,3,17,2,4.48,4965.9,16800,3,1
0,2,6,27,1,2,17,4.1,133000,2,20,5,5.453,2959.3,69200,1,3
0,2,5,21,1,4,8,9.5,21000,1,23,2,1.995,1306.3,11000,0,1
0,2,6,25,1,3,13,15.8,83000,1,17,5,13.114,12121.5,49200,1,2
1,8,6,17,3,1,13,12.6,106000,1,19,4,13.356,9831.2,46000,2,1
1,7,2,23,4,2,16,5.4,17000,1,18,2,0.918,3910.3,10500,3,1
0,3,5,18,1,1,9,7.8,27000,2,20,4,2.106,2199.9,11900,3,1
0,1,1,28,1,3,8,28.9,35000,3,25,3,10.115,1176.9,22200,1,0
0,2,4,27,4,4,12,6.2,82000,3,26,3,5.084,5121.3,44500,1,1
0,1,2,16,2,3,12,8.8,69000,1,19,3,6.072,3706.7,21500,0,0
0,3,7,13,2,4,10,6.2,55000,3,20,3,3.41,3290.6,28500,3,2
1,2,2,26,2,2,13,14.1,16000,2,25,2,2.256,3465.1,8700,0,3
0,5,2,26,3,1,16,5.1,32000,0,23,4,1.632,4257.9,25907.1507883633,4,1
0,3,3,38,1,3,7,10.8,22000,1,18,4,2.376,1381.3,12900,3,1
0,4,3,32,1,5,9,9.6,105000,4,28,4,10.08,1225.5,56000,3,2
1,2,7,21,1,1,9,0.5,27000,2,16,3,0.135,3051.9,12300,1,4
0,2,3,29,1,5,7,4,56000,3,21,4,2.24,5321.6,24600,1,3
1,3,7,23,1,5,8,5,18000,2,16,4,0.9,1347.6,7900,4,4
1,2,2,22,1,5,18,3.1,25000,2,20,1,0.775,4546.6,15100,0,1
1,2,3,32,1,5,12,20.7,49000,0,15,5,10.143,2766.9,25907.1507883633,1,2
0,1,2,32,1,3,14,13.4,16000,3,23,2,2.144,4045.8,6300,0,0
0,4,6,14,1,1,12,6,203000,2,12,1,12.18,4854.8,86700,3,2
0,1,5,24,1,1,4,2.7,41000,3,29,1,1.107,1335,27200,1,0
1,2,2,26,2,1,12,0.5,90000,1,20,1,0.45,2290.6,36600,0,3
1,2,2,23,1,1,10,14.8,69000,5,27,1,10.212,4006.3,26000,0,1
0,5,2,30,4,1,15,8.9,30000,4,25,3,2.67,5465,16100,3,1
0,2,5,16,2,1,6,8.4,34000,1,17,1,2.856,1820.6,17900,0,1
0,1,4,23,4,1,5,6.9,41000,6,23,3,2.829,1159.7,15500,3,0
0,5,7,23,3,5,10,10.4,53000,0,24,4,5.512,2072.1,25907.1507883633,2,3
0,1,3,27,1,4,9,10.2,21000,3,15,4,2.142,1545.3,9100,2,0
0,2,3,32,1,4,13,7.5,85000,2,14,5,6.375,2775.9,61600,1,1
1,3,1,16,2,1,4,19.9,30000,3,25,4,5.97,1101.2,18800,3,1
0,1,5,28,1,1,7,3.5,49000,2,25,2,1.715,1509.7,21300,1,0
0,1,5,26,1,1,4,5.7,12000,2,21,1,0.684,683.7,7700,1,0
1,4,6,24,1,4,7,2.8,162000,3,21,2,4.536,1700.5,93900,3,1
0,3,7,29,1,4,9,8.4,38000,2,25,5,3.192,2134.8,21000,3,3
0,3,5,31,1,3,8,12.7,33000,1,18,2,4.191,1920,19100,2,1
0,3,7,29,1,2,15,12.2,38000,0,29,3,4.636,4440.2,25907.1507883633,4,2
0,3,5,20,2,3,0,2.4,66000,2,17,4,1.584,3376.7526537152,38400,2,2
0,1,3,33,1,3,9,4.8,17000,3,20,2,0.816,1554.2,7800,1,0
0,3,7,21,1,5,10,8,13000,2,27,1,1.04,1656.1,5400,3,2
0,1,3,25,1,5,7,3,112000,3,27,4,3.36,3445.3,48900,1,0
0,1,4,23,7,5,5,2.3,17000,2,14,4,0.391,758.4,6900,1,0
0,3,7,20,2,5,15,5.8,23000,1,10,5,1.334,1555.1,16600,3,4
0,1,2,26,2,3,17,11.3,33000,0,17,4,3.729,3974.4,25907.1507883633,0,0
0,3,3,26,1,5,10,0.3,78000,3,21,5,0.234,3124,42600,2,3
